1,4.36
2,3.05
3,3.49
4,4.73
5,4.52
6,1.62
7,3.37
8,2.98
9,4.42
10,4.95
11,10.28
12,12.94
13,4.08
14,12.12
15,4.77
16,5.71
17,9.80
18,12.74
19,5.13
20,13.58
21,13.71
22,12.93
23,12.86
24,10.81
25,12.62
26,13.31
27,13.28
28,14.18
29,6.23
30,14.96
31,7.54
32,13.46
33,3.93
34,13.02
35,8.78
36,6.18
37,6.46
38,11.29
39,15.47
40,4.79
41,5.01
42,6.95
43,7.49
44,22.82
45,4.61
46,4.67
47,22.25
48,22.98
49,4.73
50,19.48
51,3.33
52,20.60
53,17.39
54,8.06
55,10.96
56,8.58
57,15.81
58,16.07
59,5.25
60,10.30
61,19.94
62,25.69
63,11.69
64,10.91
65,26.66
66,33.91
67,14.44
68,27.90
69,21.30
70,30.98
71,22.32
72,31.80
73,14.14
74,29.13
75,26.19
76,14.66
77,27.38
78,19.92
79,36.50
80,32.14
81,10.25
82,8.95
83,23.53
84,29.50
85,8.17
86,22.62
87,11.44
88,9.30
89,20.16
90,25.95
91,16.94
92,21.02
93,7.20
94,36.69
95,7.52
96,13.42
97,31.15
98,12.07
99,5.63
100,8.94
101,12.80
102,5.78
103,27.73
104,31.17
105,6.51
106,6.07
107,13.98
108,9.08
109,7.56
110,8.29
111,7.71
112,4.06
113,18.45
114,15.42
115,16.31
116,16.75
117,16.92
118,16.02
119,16.34
120,16.63
121,14.44
122,18.45
123,13.51
124,17.18
125,9.84
126,15.74
127,10.49
128,12.66
129,20.59
130,10.66
131,21.61
132,10.63
133,13.37
134,10.60
135,11.10
136,7.48
137,10.69
138,8.13
139,10.45
140,13.78
141,13.09
142,15.20
143,6.05
144,17.79
145,6.19
146,17.41
147,5.16
148,12.60
149,5.31
150,14.45
151,15.83
152,4.77
153,12.20
154,8.24
155,43.47
156,6.82
157,9.33
158,21.91
159,3.99
160,5.70
161,14.96
162,26.24
163,28.41
164,27.74
165,21.45
166,20.23
167,12.05
168,24.82
169,20.13
170,32.56
171,25.48
172,22.64
173,30.92
174,15.43
175,28.56
176,15.50
177,62.38
178,23.29
179,36.43
180,145.13
181,96.92
182,56.53
183,68.63
184,103.99
185,36.52
186,48.35
187,51.18
188,43.05
189,60.27
190,47.64
191,54.15
192,52.10
193,37.27
194,70.70
195,40.94
196,75.35
197,104.92
198,51.87
199,100.57
200,91.49
201,48.00
202,95.50
203,21.91
204,50.10
205,69.45
206,42.53
207,30.19
208,26.39
209,23.97
210,43.68
211,30.97
212,18.21
213,11.06
214,17.38
215,11.46
216,27.37
217,10.21
218,6.56
219,9.53
220,2.99
