1,4.05
2,3.62
3,2.91
4,4.16
5,4.13
6,3.21
7,1.01
8,3.35
9,1.87
10,10.37
11,14.40
12,12.83
13,7.22
14,13.71
15,7.07
16,7.37
17,13.75
18,14.40
19,4.37
20,16.58
21,13.52
22,15.86
23,15.83
24,14.58
25,15.88
26,14.53
27,13.09
28,14.42
29,5.67
30,14.62
31,5.59
32,12.14
33,7.41
34,12.52
35,5.59
36,6.87
37,3.69
38,15.06
39,16.86
40,7.47
41,7.42
42,3.53
43,7.14
44,23.48
45,1.76
46,5.83
47,23.15
48,23.09
49,2.57
50,19.69
51,3.86
52,21.04
53,21.32
54,3.92
55,3.72
56,5.23
57,13.47
58,16.04
59,5.53
60,10.22
61,26.23
62,19.56
63,10.20
64,9.82
65,31.42
66,30.40
67,11.23
68,32.31
69,18.02
70,31.75
71,17.55
72,33.24
73,14.58
74,29.62
75,31.02
76,12.90
77,28.65
78,12.80
79,35.59
80,27.70
81,9.78
82,3.07
83,25.70
84,31.77
85,7.30
86,23.54
87,11.28
88,8.00
89,20.82
90,31.49
91,18.51
92,22.04
93,5.95
94,38.72
95,6.95
96,20.56
97,31.48
98,16.99
99,7.91
100,8.44
101,15.80
102,6.27
103,31.60
104,33.16
105,8.47
106,9.22
107,16.07
108,9.02
109,8.96
110,7.46
111,8.83
112,7.00
113,15.50
114,13.93
115,17.59
116,14.64
117,17.90
118,17.14
119,16.20
120,15.84
121,14.44
122,15.09
123,18.06
124,17.39
125,14.24
126,15.92
127,14.15
128,14.80
129,16.96
130,10.89
131,16.07
132,11.63
133,16.72
134,13.32
135,16.80
136,14.55
137,11.96
138,13.09
139,11.69
140,11.14
141,10.70
142,10.62
143,8.31
144,11.97
145,8.46
146,13.95
147,7.75
148,15.09
149,8.27
150,15.08
151,16.24
152,6.79
153,13.52
154,32.44
155,20.44
156,5.05
157,6.74
158,11.22
159,4.10
160,5.56
161,7.69
162,15.17
163,22.71
164,2.21
165,6.87
166,16.05
167,10.93
168,26.98
169,24.75
170,26.97
171,28.87
172,18.78
173,29.99
174,14.64
175,30.68
176,8.34
177,14.21
178,15.08
179,47.16
180,111.39
181,107.64
182,55.03
183,57.56
184,99.01
185,43.68
186,56.77
187,53.35
188,42.40
189,53.51
190,47.52
191,49.33
192,59.57
193,33.01
194,70.04
195,34.63
196,83.95
197,80.73
198,50.02
199,80.58
200,75.79
201,55.68
202,81.36
203,28.80
204,54.44
205,89.38
206,39.62
207,15.30
208,33.26
209,15.84
210,22.32
211,26.09
212,9.83
213,10.54
214,20.13
215,11.92
216,19.34
217,7.85
218,5.76
219,8.26
220,5.08
221,10.18
222,4.09
223,3.80
224,12.67
225,7.09
226,7.49
227,11.98
228,10.25
229,18.59
230,12.42
231,41.95
232,67.31
233,124.48
234,98.41
235,97.24
236,123.03
237,160.50
238,59.42
239,59.67
240,108.97
241,99.83
242,99.82
243,53.39
244,59.59
245,67.27
246,62.42
247,110.58
248,44.01
249,49.19
250,83.58
251,89.45
252,72.18
253,78.14
254,29.55
255,37.63
256,84.80
257,49.41
258,61.99
259,26.97
260,69.67
261,64.99
262,43.05
263,21.04
264,27.67
265,39.18
266,22.74
267,35.69
268,38.99
269,21.39
270,26.00
271,18.10
272,35.72
273,27.30
274,16.93
275,28.00
276,24.48
277,27.76
278,22.44
279,19.47
280,14.52
281,33.95
282,40.73
283,60.82
284,10.54
285,29.34
286,11.77
287,15.64
288,8.13
289,15.09
290,33.62
291,4.80
292,32.52
293,28.54
294,16.72
295,28.58
296,10.10
297,5.35
298,73.52
299,26.13
300,20.42
301,74.78
302,63.48
303,87.62
304,19.83
305,16.71
306,158.97
307,19.17
308,19.86
309,41.79
310,38.07
311,21.56
312,21.45
313,46.21
314,21.44
315,14.59
316,42.38
317,17.96
318,16.80
319,23.94
320,45.92
321,26.07
322,37.14
323,49.33
324,43.88
325,166.10
326,36.51
327,17.51
328,27.54
329,29.38
330,31.79
331,24.74
332,16.91
333,31.22
334,21.74
335,32.37
336,16.84
337,30.98
338,27.30
339,12.01
340,26.06
341,14.19
342,13.91
343,24.68
344,9.40
345,8.89
346,33.80
347,29.45
348,21.57
349,12.27
350,23.53
351,12.81
352,26.06
353,18.86
354,37.72
355,15.21
356,12.86
357,15.80
358,14.08
359,25.48
360,26.75
361,21.57
362,40.10
363,11.81
364,19.39
365,34.97
366,9.06
367,25.74
368,25.85
369,17.01
370,30.54
371,10.74
372,24.55
373,34.98
374,38.50
375,13.50
376,17.53
377,27.28
378,23.00
379,35.32
380,40.05
381,16.98
382,26.42
383,57.00
384,18.92
385,50.90
386,19.57
387,44.61
388,57.81
389,10.83
390,8.17
391,8.17
392,8.96
393,10.12
394,18.70
395,6.41
396,25.77
397,16.26
398,20.44
399,17.39
400,30.56
401,58.75
402,21.46
403,39.03
404,21.60
405,39.32
406,23.91
407,37.16
408,48.40
409,38.20
410,31.67
411,65.26
412,53.02
413,26.25
414,35.98
415,13.42
416,12.91
417,14.99
418,11.24
419,25.31
420,19.78
421,12.35
422,10.52
423,24.27
424,4.21
425,9.68
426,4.94
427,15.12
428,19.85
429,25.14
430,8.21
431,29.89
432,23.88
433,12.83
434,21.90
435,18.31
436,23.12
437,3.20
438,15.43
439,17.29
440,51.17
441,6.00
442,13.72
443,40.58
444,53.87
445,27.51
446,69.00
447,71.27
448,8.02
449,22.80
450,16.83
451,18.87
452,35.94
453,23.97
454,5.66
455,20.30
456,40.28
457,22.08
458,18.04
459,11.29
460,36.31
461,4.55
462,2.49
463,10.72
464,4.83
465,33.48
466,29.36
467,46.14
468,60.47
469,14.40
470,6.99
471,64.44
472,35.34
473,40.51
474,66.33
475,26.82
476,25.48
477,17.71
478,10.70
479,19.07
480,14.53
481,25.47
482,22.13
483,17.68
484,9.67
485,11.15
486,47.33
487,120.17
488,20.28
489,34.26
490,16.48
491,121.92
492,28.82
493,21.78
494,45.06
495,27.98
496,25.28
497,30.71
498,28.04
499,22.07
500,80.64
501,37.41
502,48.97
503,51.67
504,50.37
505,75.59
506,51.51
507,25.65
508,65.77
509,99.68
510,25.72
511,49.49
512,63.05
513,28.76
514,39.57
515,68.75
516,71.09
517,34.49
518,33.82
519,63.90
520,30.49
521,53.35
522,43.26
523,41.87
524,57.67
525,67.66
526,97.21
527,33.11
528,53.64
529,42.60
530,105.37
531,70.42
532,51.61
533,103.88
534,71.42
535,48.09
536,93.80
537,20.27
538,29.23
539,76.83
540,18.05
541,16.44
542,68.62
543,15.57
544,18.64
545,61.57
546,26.38
547,40.44
548,77.35
549,50.58
550,141.25
551,41.22
552,62.20
553,47.35
554,134.61
555,22.78
556,65.86
557,77.24
558,95.68
559,63.89
560,61.48
561,116.04
562,44.06
563,60.10
564,68.73
565,126.90
566,58.53
567,77.74
568,62.36
569,78.47
570,59.20
571,78.60
572,69.61
573,121.85
574,46.39
575,76.52
576,135.11
577,42.46
578,58.18
579,67.27
580,39.42
581,53.76
582,99.92
583,50.99
584,50.77
585,51.94
586,87.92
587,48.85
588,86.22
589,82.14
590,54.03
591,121.97
592,80.36
593,28.98
594,88.83
595,30.52
596,39.81
597,107.31
598,97.24
599,56.11
600,79.21
601,21.66
602,96.39
603,70.50
604,20.94
605,96.52
606,140.00
607,37.19
608,96.03
609,2.23
610,19.10
611,98.30
612,2.68
613,6.39
614,6.68
615,7.57
616,11.22
617,16.15
618,23.49
619,11.75
620,19.07
621,12.02
622,19.32
623,8.19
624,10.73
625,7.99
626,18.45
627,11.94
628,3.88
629,11.78
630,7.65
631,4.42
632,11.86
633,12.13
634,4.52
635,11.97
636,11.94
637,7.31
638,4.98
639,11.39
640,4.01
641,19.28
642,23.08
643,13.61
644,10.84
645,16.09
646,9.29
647,23.27
648,7.65
649,12.28
650,9.19
651,20.99
652,31.21
653,26.74
654,10.35
655,73.72
656,28.98
657,37.66
658,95.53
659,68.47
660,23.34
661,87.84
662,16.73
663,39.68
664,12.78
665,8.98
666,49.20
667,68.53
668,71.06
669,73.41
670,13.83
671,47.89
672,57.92
673,28.49
674,3.01
675,4.40
676,3.15
677,4.24
678,4.84
679,5.92
680,13.99
681,6.62
682,6.44
683,6.00
684,14.85
685,6.56
686,6.33
687,6.95
688,32.31
689,9.14
690,32.22
691,6.08
692,6.39
693,6.17
694,21.44
695,24.14
696,33.09
697,25.57
698,30.71
699,12.91
700,13.77
701,15.48
702,20.63
703,29.70
704,13.61
705,20.41
706,13.09
707,18.54
708,20.55
709,20.68
710,12.28
711,14.18
712,13.46
713,24.62
714,26.13
715,22.64
716,9.30
717,29.58
718,22.77
719,14.87
720,8.93
721,19.39
722,28.48
723,18.22
724,30.75
725,10.53
726,19.04
727,27.95
728,45.13
729,26.82
730,30.62
731,32.00
732,24.61
733,30.07
734,17.61
735,22.09
736,14.86
737,26.64
738,35.35
739,28.76
740,26.93
741,41.10
742,23.84
743,36.48
744,13.81
745,38.52
746,29.39
747,13.85
748,28.48
749,36.68
750,13.86
751,25.49
752,34.83
753,25.37
754,32.06
755,25.10
756,22.24
757,27.99
758,21.79
759,22.94
760,28.36
761,18.96
762,27.33
763,33.31
764,16.10
765,25.00
766,25.25
767,31.30
768,26.73
769,25.99
770,30.96
771,32.34
772,28.98
773,18.37
774,28.52
775,28.65
776,29.64
777,22.99
778,32.89
779,28.22
780,36.02
781,30.73
782,35.41
783,15.43
784,25.99
785,19.04
786,33.19
787,27.58
788,19.20
789,26.74
790,34.59
791,19.22
792,14.45
793,23.51
794,27.86
795,17.45
796,15.29
797,26.93
798,22.84
799,20.09
800,30.65
801,27.28
802,23.71
803,33.33
804,34.30
805,19.35
806,16.21
807,19.55
808,34.10
809,31.17
810,17.45
811,15.90
812,17.17
813,19.14
814,15.79
815,22.66
816,31.45
817,13.64
818,31.97
819,37.20
820,30.92
821,31.44
822,18.18
823,35.06
824,17.36
825,28.11
826,29.26
827,33.46
828,19.77
829,20.33
830,31.75
831,32.32
832,28.24
833,32.54
834,35.18
835,24.73
836,17.16
837,31.57
838,24.26
839,27.30
840,16.11
841,26.01
842,23.16
843,30.31
844,25.18
845,27.22
846,31.62
847,17.94
848,17.19
849,18.30
850,26.19
851,29.14
852,26.34
853,18.51
854,29.01
855,28.83
856,35.98
857,35.11
858,26.06
859,27.43
860,28.66
861,26.03
862,27.54
863,29.52
864,29.47
865,25.48
866,17.67
867,25.11
868,25.83
869,24.29
870,29.75
871,18.53
872,19.29
873,25.17
874,20.45
875,26.95
876,31.00
877,30.45
878,15.23
879,25.79
880,24.32
881,24.33
882,30.93
883,14.71
884,21.21
885,28.37
886,30.52
887,31.84
888,28.31
889,29.60
890,32.46
891,30.55
892,25.67
893,27.91
894,31.66
895,20.78
896,26.28
897,30.47
898,34.29
899,31.42
900,35.72
901,20.07
902,29.96
903,35.16
904,35.20
905,36.09
906,34.41
907,36.95
908,33.26
909,12.55
910,32.81
911,23.72
912,32.62
913,10.99
